well	RB	well
the	DT	the
luggage	NN	luggage
labels	NNS	label
have	VBP	have
arrived	VBN	arrive
and	CC	and
they	PP	they
’re	VBP	be
quite	RB	quite
smart	JJ	smart
really	RB	really
,	,	,
they	PP	they
say	VBP	say
“	``	"
outward	RB	outward
bound	VBN	bind
”	''	"
on	IN	on
one	CD	one
side	NN	side
,	,	,
so	IN	so
that	WDT	that
’s	VBZ	be
all	DT	all
straightforward	JJ	straightforward
enough	NN	enough
.	SENT	.
there	EX	there
was	VBD	be
n’t	RB	n't
any	DT	any
letter	NN	letter
in	IN	in
with	IN	with
them	PP	them
at	IN	at
all	DT	all
though	RB	though
,	,	,
no	DT	no
confirmation	NN	confirmation
about	IN	about
the	DT	the
cabin	NN	cabin
upgrade	NN	upgrade
,	,	,
and	CC	and
certainly	RB	certainly
nothing	NN	nothing
about	IN	about
any	DT	any
extra	JJ	extra
cost	NN	cost
,	,	,
which	WDT	which
is	VBZ	be
rather	RB	rather
interesting	JJ	interesting
.	SENT	.
I	PP	I
ca	MD	ca
n’t	RB	n't
see	VB	see
that	IN	that
they	PP	they
’ve	VBP	have
charged	VBN	charge
us	PP	us
anything	NN	anything
more	JJR	more
for	IN	for
it	PP	it
.	SENT	.
as	RB	as
far	RB	far
as	IN	as
I	PP	I
can	MD	can
tell	VB	tell
,	,	,
there	EX	there
’s	VBZ	have
been	VBN	be
no	DT	no
paperwork	NN	paperwork
about	IN	about
it	PP	it
beyond	IN	beyond
these	DT	these
labels	NNS	label
and	CC	and
the	DT	the
tickets	NNS	ticket
.	SENT	.
I	PP	I
was	VBD	be
saying	VBG	say
to	TO	to
him	PP	him
that	IN	that
it	PP	it
actually	RB	actually
makes	VBZ	make
sense	NN	sense
from	IN	from
their	PP$	their
point	NN	point
of	IN	of
view	NN	view
.	SENT	.
they	PP	they
upgrade	VB	upgrade
us	PP	us
,	,	,
and	CC	and
then	RB	then
they	PP	they
can	MD	can
resell	VB	resell
our	PP$	our
old	JJ	old
cabin	NN	cabin
to	TO	to
somebody	NN	somebody
else	RB	else
,	,	,
so	RB	so
they	PP	they
get	VBP	get
the	DT	the
benefit	NN	benefit
of	IN	of
selling	VBG	sell
that	IN	that
twice	RB	twice
over	IN	over
in	IN	in
effect	NN	effect
.	SENT	.
it	PP	it
